fecha,comentario,categoria,sentimiento,confianza
2026-06-03,"La verdad que por el precio que tiene está bien, mi niña de dos años pasa un ratito entretenida viendo como entran y salen los animalitos de las hojas. El primer día le sorprendió bastante...luego se vuelve más normal .",book,neutral,0.5333929061889648
2026-06-01,"Buenas!! El producto viene usado ya! Tiene restos de chocolate! Me parece vergonzoso,por vuestra parte! Espero q esto lo soluciones! Gracias!",home,negative,0.9834797382354736
2026-06-05,Están bien para el precio que tienen. Para mi gusto les falta algo de grabes. Pero para el uso que les voy dar están bien.,electronics,neutral,0.7761881947517395
2026-08-29,Es un mapa muy completo,home,positive,0.8948505520820618
2026-06-14,Pedí las zapatillas completamente blancas de piel y me llegaron de tela con las líneas Roja y azul. Para nada lo que pedí. Muy descontenta.,sports,negative,0.9906946420669556
2026-09-11,"Relación calidad precio.... Increíble, fácil de montar a tener en cuenta donde poner las patas. Colchones comodos",furniture,positive,0.9629649519920348
2026-06-27,"Si me ha gustado mucho, cierra muy bien todo perfecto, el envío antes d lo q esperaba",home_improvement,positive,0.9726244807243348
2026-06-09,"No llegó, eso sí me han hecho reintegro el importe pagado. Sin problema.",home,negative,0.4961518347263336
2026-08-18,"Asus podría en un futuro no instalar Bloatware por la cara. Para quien este interesado, en la Bios se puede desactivar la carga automática de software de Asus y los leds de la placa. Por lo demás, la placa es de buena calidad y funciona perfectamente para gaming.",pc,positive,0.8280437588691711
2026-06-15,Tengo todas mis sartenes de monix y la calidad es buena. Algo más caro que las habituales aunque la durabilidad es mayor,home,positive,0.895508885383606
2026-08-29,"fue para un regalo. Lo vi un poco pequeño, no se como es por dentro, pero por fuera no me gustó mucho.",toy,neutral,0.5672112107276917
2026-07-12,A mí no me queda bien el pelo. Tanto bombo a la marca y no me parece bueno.,beauty,negative,0.9173377752304076
2026-08-16,Buen producto lo usé para la ventana del bebé que no le diera tanto el sol y muy bien. Lo pude colocar con facilidad.,furniture,positive,0.9179347157478333
2026-07-21,"La tela es demasiado fina, creo que va a durar muy poco a la intemperie.",wireless,negative,0.6696056723594666
2026-08-02,"Gracias a esta botella hemos sobrevivido a un verano en el sur,duraba fría 24 horas,es impresionante.",home,positive,0.9739694595336914
2026-09-04,"He recibido el producto y ya lo tengo en mis manos tiene algún defecto al cerrarla pero nada de importancia, nada que me perjudique en mi trabajo. Saludos",home_improvement,positive,0.4736402928829193
2026-09-11,Pues no parece que funcione,lawn_and_garden,negative,0.9528592824935912
2026-07-22,"Fácil de inflar y luego de guardar, cómodo, aunque durante la noche se desinfló bastante.",sports,neutral,0.6124482154846191
2026-09-04,"Si quieres un cargador solar no compres este, la placa fotovoltaica es realmente mala, horas y horas al sol y no se recarga, además de que no es que cargue especialmente rápido el móvil. Recomiendo o una batería portátil normal o más caro pero que haga su función",wireless,negative,0.644067645072937
2026-06-04,"La luz de este Downlight LED es más uniforme que con las antiguas bombillas fluorescentes. Además, la luz se enciende instantáneamente, no como antes que parpadeaba unos segundos antes de quedar encendida. La calidad de los acabados se ve muy correcta. Lo recomiendo!",home,positive,0.994581401348114
2026-09-02,Lo mejor es el precio y lo peor que si la tienes mucho tiempo puesta y le da mucho el sol se pone blanda y se da de sí. La usamos por la noche para tapar la piscina y ya nos viene grande al estirarse tanto con el sol.,lawn_and_garden,neutral,0.6633827090263367
2026-09-09,Explica muy bien las emociones,book,positive,0.8652125597000122
2026-06-23,"Nunca llegó,me puse en contacto con el vendedor,en teoria me devuelven el dinero,pero el dinero tampoco lo he recibido(aun).... .",home,negative,0.998126208782196
2026-09-11,"La mesa está muy bien teniendo en cuenta el precio que tiene. Le pongo una estrella en el montaje no porque sea difícil de montar sino porque tuvimos que hacerle dos agujeros nuevos en los pies de madera pues los que traía no coincidían con los agujeros del cristal (tienes que saber hacerlos y tener las herramientas necesarias). Era un regalo para mi madre y ya la teníamos en su casa a medio montar, sino la hubiéramos devuelto.",furniture,negative,0.4647340178489685
2026-09-17,"No me llegó en el plazo previsto (envio en un dia con su respectivo importe ) y además, he solicitado la cancelación y aún no he recibido respuesta.",beauty,negative,0.982475757598877
2026-06-15,"La primera vez que recibí la estantería venía con una pieza por duplicado y me faltaba otra, lo que impedía el montaje de la misma. Me puse en contacto con el distribuidor y me han solucionado perfectamente el problema. Me han enviado una nueva estantería sin coste alguno y en muy poco tiempo. En cuanto a la estantería es bastante sencilla de montar y es lo que esperaba según las imágenes y descripción",furniture,positive,0.8460218906402588
2026-07-13,Muy de los chinos pero da el apaño,automotive,negative,0.707637369632721
2026-06-29,"De dimensiones algo más pequeñas de lo que me imaginaba al configurarlo (hay que tener en cuenta que las dos partes de las que consta se superponen). Los materiales se notan de muy buena calidad y son fácilmente lavables. Útil para una casa en la que vayas a lavar 3-4 platos de una vez, no más ya que te quedas sin espacio. Si quieres además secar una olla o sartén, va a ocupar más de la mitad del escurreplatos.",home,neutral,0.7014316916465759
2026-07-06,me dice que he recibido el pedido pero no me lo ha entregado nadie. No consigo contactar con Atención al Cliente tampoco; alguien sabe cómo hacerlo? UN DESASTRE,home,negative,0.9935227632522584
2026-06-13,"No es como en las fotos, lo esperaba más grande. Y la calidad no es muy buena, parece comprado en un chino. Lo devolví.",luggage,negative,0.7911431789398193
2026-07-02,Me gustó mucho pero le puse más elástico para ajustarlo mejor. Es impermeable.,home,positive,0.5682225227355957
2026-08-10,"Realmente no funciona nada bien, en nuestro caso mataba un mosquito cada varios días y cuándo lo hacía el sonido era muy muy fuerte, no despertaba a todos.",lawn_and_garden,negative,0.9683462381362916
2026-07-29,Es un poco aguado no me a convencido mucho no lo comprare más,pet_products,negative,0.6389756202697754
2026-08-25,"Si los pones como indican cumplen perfectamente su función, se pegan fácilmente y de momento llevan varios meses y no se han dañado.",lawn_and_garden,positive,0.9102994799613952
2026-06-28,Sería ideal para la fuerza que tiene que su precio fuese la mitad No tiene la fuerza que dice su descripción,industrial_supplies,negative,0.8460941314697266
2026-08-05,Lo compré para un Nissan Primera color beige y queda genial! Además tiene un tejido con buen agarre y se evita que la piel del volante de los coches viejos se te pegue en las manos cada vez que lo uses.,automotive,positive,0.9821317195892334
2026-07-12,No es como la de las fotos. En las fotos parece que el control remoto es de conectar..y en otra d elsa fotos trae la conexión de la corriente y la conexión para un inhalambrico.... CONCLUSIÓN NO ES COMO LA DE LAS FOTOS.,camera,negative,0.8881996870040894
2026-07-15,"Con el juego se usa, se ensucia y como tiene mecanismo interno no se puede lavar. Con lo cual acaba dando asquito jugar con una muñeca tan sucia",toy,negative,0.7880679965019226
2026-08-01,Buena compra aunque no cubre totalmente la ventana. Tela resistente y ventosas muy fuertes. El precio un poco elevado,home,neutral,0.4902509152889251
2026-07-27,"Muy bonito, pero,muy grades...",home,positive,0.4003273546695709
2026-06-06,No lo valoro porque no me ha llegado el producto...le envié un mensaje al vendedor hace dos semanas y aún estoy esperando q me conteste...,home_improvement,negative,0.9845245480537416
2026-06-28,"Muy bonitas. Largas,buena tela",home,positive,0.9484316110610962
2026-06-28,"La luz que lleva es un tubo fluorescente y pequeño, no da luz ninguna, por lo demás bien...",home,neutral,0.5940605998039246
2026-09-16,"Difícil de instalar, demasiado justos si la varilla ya ha empezado a tener algún signo de óxido",home,negative,0.8061662316322327
2026-07-14,Producto de calidad y muy fàcil montaje. 2 cristales por un buen precio,wireless,positive,0.9644016027450562
2026-08-23,"Tras instalarla ayer mismo creo que la luz es muy justa, para mi gusto, ya que me gusta que en la cocina haya mucha luz para poder trabajar bien. Éste es el primer modelo que pongo de este tipo y me hacen falta tres más pero creo que me arriesgaré a poner otro de mayor potencia, como tengo un interruptor para cada uno siempre puedo apagarlos si veo que no son necesario los cuatro. Tiene un buen acabado y la luz sale bien difuminada y de blanco-blanco, no tiene nada de amarillo ya que está entre 6000 y 6500K como dice correctamente. Por si alguien se plantea poner bombillas LED E27 (casquillo gordo) dentro de un downlight le aconsejo que no lo haga, se acabarán rompiendo al no tener nada de ventilación, como me ha pasado a mí. Esperemos que dure.",home,positive,0.8168287873268127
2026-06-30,llegó sin ningún paquete de caja. La punta de la botella ni siquiera estaba sellada.,beauty,negative,0.9202908873558044
2026-08-01,"La funda es muy bonita, el material es resistente y cumple muy bien con la función de proteger el teléfono. La pega es que se ensucia con bastante facilidad",wireless,positive,0.5634490251541138
2026-08-14,"Lo único malo es que venía con arañazo en la esfera, se ve muy poco y decidimos quedárnoslo pero no le doy 5* por eso...",watch,positive,0.4710607826709747
2026-08-31,"El producto de momento bien, pero el reparto no, ha llegado con un día de retraso y yo sin poder moverme de casa esperando, eso deberían arreglarlo ya que si te dicen un día concreto, debería llegar en la fecha fijada.",shoes,neutral,0.5678449273109436
2026-08-28,Muy pequeños pero valen para lo que son.,toy,neutral,0.5258970856666565
2026-09-11,"Las he recibido antes de tiempo, para passat cc 2011, No Dan error, van de lujo y no deslumbran nada, las recomiendo al 100%, con otros modelos me daban fallo y con estas muy contento.",automotive,positive,0.9923547506332396
2026-08-01,"La impresión es original, aunque el escudo de Superman no se distingue bien del fondo empleado. El material de la funda es de muy baja calidad, con un tacto rugoso nada agradable para el tacto del mismo.",home,negative,0.7523393630981445
2026-09-05,Lo compramos para un regalo y a la media hora de tenerlo puesto se habían borrado los dibujos de la correa. Calidad penosa no lo recomiendo.,toy,negative,0.9906823635101318
2026-06-01,"Es de plástico y muy fina, es igual que no poner nada 😡",wireless,negative,0.986842930316925
2026-06-27,Pierden el vacío o a las pocas horas o en cuestión de días. Ni llenar poco ni repetir el proceso de vacío. Un timo.,home,negative,0.9954020977020264
2026-08-01,"Me ha gustado que es casi más grande lo esperaba, lo que menos que la tela es muy fina y no se si se acabará rajando con el tiempo.",home_improvement,neutral,0.5507679581642151
2026-08-16,El que busque que alumbre y se vea blanco que busque otras bombillas. Se ve algo mas blanco al ver el faro porque la punta de ls bombilla es azul. Pero se ve claramente amarilla y alumbra amarilla. Yo las uso para pasar la itv que tengo que quitar el kit de xenon. Por lo demas bien.,automotive,neutral,0.6383136510848999
2026-09-13,Muy bien todo. El diseño y la posibilidad de intercambiar lentes de aumento. También ilumina perfectamente sin embargo el peso de las pilas me dejan marcas muy marcadas sobre la nariz y me pesa el lente.,industrial_supplies,neutral,0.4870098233222961
2026-06-03,"No es la mejor guillotina del mundo pero con el precio que tiene no se puede pedir mucho, el corte poniendo unas 3 hojas es bastante correcto, aunque se nota que este modelo no presiona las hojas antes de cortar, ya que se suele torcer el corte cuando cortas el largo del A4",office_product,neutral,0.7962926030158997
